"","Year","Route","Stop","Species","Freq","Pres","Yr.q"
"6400","2009","500336","10","crucifer",1,"1",3
"6401","2009","500340","1","crucifer",0,"0",3
"6402","2009","500340","2","crucifer",0,"0",3
"6403","2009","500340","3","crucifer",0,"0",3
"6404","2009","500340","4","crucifer",0,"0",3
"6405","2009","500340","5","crucifer",0,"0",3
"6406","2009","500340","6","crucifer",0,"0",3
"6407","2009","500340","7","crucifer",0,"0",3
"6408","2009","500340","8","crucifer",0,"0",3
"6409","2009","500340","9","crucifer",0,"0",3
"6410","2009","500340","10","crucifer",0,"0",3
"6411","2009","500342","1","crucifer",1,"1",3
"6412","2009","500342","2","crucifer",1,"1",3
"6413","2009","500342","3","crucifer",2,"1",3
"6414","2009","500342","4","crucifer",1,"1",3
"6415","2009","500342","5","crucifer",1,"1",3
"6416","2009","500342","6","crucifer",1,"1",3
"6417","2009","500342","7","crucifer",2,"1",3
"6418","2009","500342","8","crucifer",0,"0",3
"6419","2009","500342","9","crucifer",0,"0",3
"6420","2009","500342","10","crucifer",2,"1",3
"6421","2009","500373","1","crucifer",3,"1",3
"6422","2009","500373","2","crucifer",2,"1",3
"6423","2009","500373","3","crucifer",3,"1",3
"6424","2009","500373","4","crucifer",2,"1",3
"6425","2009","500373","5","crucifer",2,"1",3
"6426","2009","500373","6","crucifer",2,"1",3
"6427","2009","500373","7","crucifer",2,"1",3
"6428","2009","500373","8","crucifer",2,"1",3
"6429","2009","500373","9","crucifer",2,"1",3
"6430","2009","500373","10","crucifer",2,"1",3
"6431","2009","500380","1","crucifer",2,"1",3
"6432","2009","500380","2","crucifer",2,"1",3
"6433","2009","500380","3","crucifer",2,"1",3
"6434","2009","500380","4","crucifer",2,"1",3
"6435","2009","500380","5","crucifer",0,"0",3
"6436","2009","500380","6","crucifer",1,"1",3
"6437","2009","500380","7","crucifer",1,"1",3
"6438","2009","500380","8","crucifer",2,"1",3
"6439","2009","500380","9","crucifer",2,"1",3
"6440","2009","500380","10","crucifer",0,"0",3
"6441","2009","500391","1","crucifer",0,"0",3
"6442","2009","500391","2","crucifer",0,"0",3
"6443","2009","500391","3","crucifer",0,"0",3
"6444","2009","500391","4","crucifer",0,"0",3
"6445","2009","500391","5","crucifer",0,"0",3
"6446","2009","500391","6","crucifer",0,"0",3
"6447","2009","500391","7","crucifer",0,"0",3
"6448","2009","500391","8","crucifer",0,"0",3
"6449","2009","500391","9","crucifer",0,"0",3
"6450","2009","500391","10","crucifer",0,"0",3
"6451","2009","500395","1","crucifer",0,"0",3
"6452","2009","500395","2","crucifer",0,"0",3
"6453","2009","500395","3","crucifer",0,"0",3
"6454","2009","500395","4","crucifer",0,"0",3
"6455","2009","500395","5","crucifer",0,"0",3
"6456","2009","500395","6","crucifer",0,"0",3
"6457","2009","500395","7","crucifer",0,"0",3
"6458","2009","500395","8","crucifer",0,"0",3
"6459","2009","500395","9","crucifer",0,"0",3
"6460","2009","500395","10","crucifer",0,"0",3
"6461","2009","500402","1","crucifer",3,"1",3
"6462","2009","500402","2","crucifer",2,"1",3
"6463","2009","500402","3","crucifer",2,"1",3
"6464","2009","500402","4","crucifer",3,"1",3
"6465","2009","500402","5","crucifer",2,"1",3
"6466","2009","500402","6","crucifer",3,"1",3
"6467","2009","500402","7","crucifer",3,"1",3
"6468","2009","500402","8","crucifer",2,"1",3
"6469","2009","500402","9","crucifer",2,"1",3
"6470","2009","500402","10","crucifer",2,"1",3
"6471","2009","500404","1","crucifer",0,"0",3
"6472","2009","500404","2","crucifer",0,"0",3
"6473","2009","500404","3","crucifer",0,"0",3
"6474","2009","500404","4","crucifer",0,"0",3
"6475","2009","500404","5","crucifer",0,"0",3
"6476","2009","500404","6","crucifer",0,"0",3
"6477","2009","500404","7","crucifer",0,"0",3
"6478","2009","500404","8","crucifer",0,"0",3
"6479","2009","500404","9","crucifer",0,"0",3
"6480","2009","500404","10","crucifer",0,"0",3
"6481","2009","500408","1","crucifer",2,"1",3
"6482","2009","500408","2","crucifer",3,"1",3
"6483","2009","500408","3","crucifer",3,"1",3
"6484","2009","500408","4","crucifer",3,"1",3
"6485","2009","500408","5","crucifer",2,"1",3
"6486","2009","500408","6","crucifer",2,"1",3
"6487","2009","500408","7","crucifer",2,"1",3
"6488","2009","500408","8","crucifer",3,"1",3
"6489","2009","500408","9","crucifer",2,"1",3
"6490","2009","500408","10","crucifer",3,"1",3
"6491","2009","500411","1","crucifer",1,"1",3
"6492","2009","500411","2","crucifer",2,"1",3
"6493","2009","500411","3","crucifer",2,"1",3
"6494","2009","500411","4","crucifer",2,"1",3
"6495","2009","500411","5","crucifer",1,"1",3
"6496","2009","500411","6","crucifer",1,"1",3
"6497","2009","500411","7","crucifer",2,"1",3
"6498","2009","500411","8","crucifer",2,"1",3
"6499","2009","500411","9","crucifer",2,"1",3
"6500","2009","500411","10","crucifer",2,"1",3
"6501","2009","500413","1","crucifer",0,"0",3
"6502","2009","500413","2","crucifer",0,"0",3
"6503","2009","500413","3","crucifer",0,"0",3
"6504","2009","500413","4","crucifer",0,"0",3
"6505","2009","500413","5","crucifer",0,"0",3
"6506","2009","500413","6","crucifer",0,"0",3
"6507","2009","500413","7","crucifer",0,"0",3
"6508","2009","500413","8","crucifer",0,"0",3
"6509","2009","500413","9","crucifer",0,"0",3
"6510","2009","500413","10","crucifer",0,"0",3
"6511","2009","500414","1","crucifer",1,"1",3
"6512","2009","500414","2","crucifer",2,"1",3
"6513","2009","500414","3","crucifer",1,"1",3
"6514","2009","500414","4","crucifer",0,"0",3
"6515","2009","500414","5","crucifer",1,"1",3
"6516","2009","500414","6","crucifer",0,"0",3
"6517","2009","500414","7","crucifer",1,"1",3
"6518","2009","500414","8","crucifer",0,"0",3
"6519","2009","500414","9","crucifer",1,"1",3
"6520","2009","500414","10","crucifer",0,"0",3
"6521","2009","500415","1","crucifer",1,"1",3
"6522","2009","500415","2","crucifer",2,"1",3
"6523","2009","500415","3","crucifer",1,"1",3
"6524","2009","500415","4","crucifer",2,"1",3
"6525","2009","500415","5","crucifer",0,"0",3
"6526","2009","500415","6","crucifer",1,"1",3
"6527","2009","500415","7","crucifer",1,"1",3
"6528","2009","500415","8","crucifer",2,"1",3
"6529","2009","500415","9","crucifer",1,"1",3
"6530","2009","500415","10","crucifer",0,"0",3
"6531","2009","500416","1","crucifer",1,"1",3
"6532","2009","500416","2","crucifer",2,"1",3
"6533","2009","500416","3","crucifer",1,"1",3
"6534","2009","500416","4","crucifer",2,"1",3
"6535","2009","500416","5","crucifer",1,"1",3
"6536","2009","500416","6","crucifer",1,"1",3
"6537","2009","500416","7","crucifer",1,"1",3
"6538","2009","500416","8","crucifer",1,"1",3
"6539","2009","500416","9","crucifer",0,"0",3
"6540","2009","500416","10","crucifer",1,"1",3
"6541","2009","500417","1","crucifer",2,"1",3
"6542","2009","500417","2","crucifer",0,"0",3
"6543","2009","500417","3","crucifer",2,"1",3
"6544","2009","500417","4","crucifer",2,"1",3
"6545","2009","500417","5","crucifer",2,"1",3
"6546","2009","500417","6","crucifer",2,"1",3
"6547","2009","500417","7","crucifer",2,"1",3
"6548","2009","500417","8","crucifer",2,"1",3
"6549","2009","500417","9","crucifer",2,"1",3
"6550","2009","500417","10","crucifer",2,"1",3
"6551","2009","500418","1","crucifer",1,"1",3
"6552","2009","500418","2","crucifer",1,"1",3
"6553","2009","500418","3","crucifer",1,"1",3
"6554","2009","500418","4","crucifer",1,"1",3
"6555","2009","500418","5","crucifer",1,"1",3
"6556","2009","500418","6","crucifer",1,"1",3
"6557","2009","500418","7","crucifer",1,"1",3
"6558","2009","500418","8","crucifer",1,"1",3
"6559","2009","500418","9","crucifer",0,"0",3
"6560","2009","500418","10","crucifer",0,"0",3
"6561","2009","500419","1","crucifer",2,"1",3
"6562","2009","500419","2","crucifer",1,"1",3
"6563","2009","500419","3","crucifer",2,"1",3
"6564","2009","500419","4","crucifer",2,"1",3
"6565","2009","500419","5","crucifer",2,"1",3
"6566","2009","500419","6","crucifer",1,"1",3
"6567","2009","500419","7","crucifer",2,"1",3
"6568","2009","500419","8","crucifer",2,"1",3
"6569","2009","500419","9","crucifer",2,"1",3
"6570","2009","500419","10","crucifer",2,"1",3
"6571","2009","500420","1","crucifer",0,"0",3
"6572","2009","500420","2","crucifer",0,"0",3
"6573","2009","500420","3","crucifer",0,"0",3
"6574","2009","500420","4","crucifer",0,"0",3
"6575","2009","500420","5","crucifer",0,"0",3
"6576","2009","500420","6","crucifer",0,"0",3
"6577","2009","500420","7","crucifer",0,"0",3
"6578","2009","500420","8","crucifer",0,"0",3
"6579","2009","500420","9","crucifer",0,"0",3
"6580","2009","500420","10","crucifer",0,"0",3
"6581","2009","500421","1","crucifer",0,"0",3
"6582","2009","500421","2","crucifer",0,"0",3
"6583","2009","500421","3","crucifer",3,"1",3
"6584","2009","500421","4","crucifer",1,"1",3
"6585","2009","500421","5","crucifer",1,"1",3
"6586","2009","500421","6","crucifer",2,"1",3
"6587","2009","500421","7","crucifer",1,"1",3
"6588","2009","500421","8","crucifer",1,"1",3
"6589","2009","500421","9","crucifer",1,"1",3
"6590","2009","500421","10","crucifer",0,"0",3
"6591","2009","500423","1","crucifer",0,"0",3
"6592","2009","500423","2","crucifer",0,"0",3
"6593","2009","500423","3","crucifer",2,"1",3
"6594","2009","500423","4","crucifer",0,"0",3
"6595","2009","500423","5","crucifer",1,"1",3
"6596","2009","500423","6","crucifer",2,"1",3
"6597","2009","500423","7","crucifer",1,"1",3
"6598","2009","500423","8","crucifer",2,"1",3
"6599","2009","500423","9","crucifer",2,"1",3
"6600","2009","500423","10","crucifer",2,"1",3
"6601","2009","500426","1","crucifer",0,"0",3
"6602","2009","500426","2","crucifer",1,"1",3
"6603","2009","500426","3","crucifer",0,"0",3
"6604","2009","500426","4","crucifer",0,"0",3
"6605","2009","500426","5","crucifer",1,"1",3
"6606","2009","500426","6","crucifer",0,"0",3
"6607","2009","500426","7","crucifer",0,"0",3
"6608","2009","500426","8","crucifer",0,"0",3
"6609","2009","500426","9","crucifer",0,"0",3
"6610","2009","500426","10","crucifer",0,"0",3
"6611","2009","500427","1","crucifer",0,"0",3
"6612","2009","500427","2","crucifer",0,"0",3
"6613","2009","500427","3","crucifer",0,"0",3
"6614","2009","500427","4","crucifer",0,"0",3
"6615","2009","500427","5","crucifer",0,"0",3
"6616","2009","500427","6","crucifer",0,"0",3
"6617","2009","500427","7","crucifer",0,"0",3
"6618","2009","500427","8","crucifer",0,"0",3
"6619","2009","500427","9","crucifer",0,"0",3
"6620","2009","500427","10","crucifer",0,"0",3
"6621","2009","500428","1","crucifer",0,"0",3
"6622","2009","500428","2","crucifer",0,"0",3
"6623","2009","500428","3","crucifer",0,"0",3
"6624","2009","500428","4","crucifer",0,"0",3
"6625","2009","500428","5","crucifer",0,"0",3
"6626","2009","500428","6","crucifer",0,"0",3
"6627","2009","500428","7","crucifer",0,"0",3
"6628","2009","500428","8","crucifer",0,"0",3
"6629","2009","500428","9","crucifer",0,"0",3
"6630","2009","500428","10","crucifer",0,"0",3
"6631","2009","500429","1","crucifer",0,"0",3
"6632","2009","500429","2","crucifer",0,"0",3
"6633","2009","500429","3","crucifer",0,"0",3
"6634","2009","500429","4","crucifer",0,"0",3
"6635","2009","500429","5","crucifer",0,"0",3
"6636","2009","500429","6","crucifer",1,"1",3
"6637","2009","500429","7","crucifer",0,"0",3
"6638","2009","500429","8","crucifer",0,"0",3
"6639","2009","500429","9","crucifer",0,"0",3
"6640","2009","500429","10","crucifer",0,"0",3
"6641","2009","500430","1","crucifer",2,"1",3
"6642","2009","500430","2","crucifer",0,"0",3
"6643","2009","500430","3","crucifer",0,"0",3
"6644","2009","500430","4","crucifer",1,"1",3
"6645","2009","500430","5","crucifer",0,"0",3
"6646","2009","500430","6","crucifer",0,"0",3
"6647","2009","500430","7","crucifer",2,"1",3
"6648","2009","500430","8","crucifer",0,"0",3
"6649","2009","500430","9","crucifer",1,"1",3
"6650","2009","500430","10","crucifer",0,"0",3
"6651","2009","500435","1","crucifer",0,"0",3
"6652","2009","500435","2","crucifer",0,"0",3
"6653","2009","500435","3","crucifer",0,"0",3
"6654","2009","500435","4","crucifer",0,"0",3
"6655","2009","500435","5","crucifer",0,"0",3
"6656","2009","500435","6","crucifer",0,"0",3
"6657","2009","500435","7","crucifer",0,"0",3
"6658","2009","500435","8","crucifer",0,"0",3
"6659","2009","500435","9","crucifer",0,"0",3
"6660","2009","500435","10","crucifer",0,"0",3
"6661","2009","500473","1","crucifer",2,"1",3
"6662","2009","500473","2","crucifer",1,"1",3
"6663","2009","500473","3","crucifer",1,"1",3
"6664","2009","500473","4","crucifer",1,"1",3
"6665","2009","500473","5","crucifer",0,"0",3
"6666","2009","500473","6","crucifer",1,"1",3
"6667","2009","500473","7","crucifer",1,"1",3
"6668","2009","500473","8","crucifer",2,"1",3
"6669","2009","500473","9","crucifer",2,"1",3
"6670","2009","500473","10","crucifer",1,"1",3
"6671","2009","500493","1","crucifer",0,"0",3
"6672","2009","500493","2","crucifer",0,"0",3
"6673","2009","500493","3","crucifer",0,"0",3
"6674","2009","500493","4","crucifer",0,"0",3
"6675","2009","500493","5","crucifer",0,"0",3
"6676","2009","500493","6","crucifer",0,"0",3
"6677","2009","500493","7","crucifer",0,"0",3
"6678","2009","500493","8","crucifer",0,"0",3
"6679","2009","500493","9","crucifer",0,"0",3
"6680","2009","500493","10","crucifer",1,"1",3
"6681","2009","500506","1","crucifer",2,"1",3
"6682","2009","500506","2","crucifer",2,"1",3
"6683","2009","500506","3","crucifer",2,"1",3
"6684","2009","500506","4","crucifer",2,"1",3
"6685","2009","500506","5","crucifer",2,"1",3
"6686","2009","500506","6","crucifer",2,"1",3
"6687","2009","500506","7","crucifer",1,"1",3
"6688","2009","500506","8","crucifer",2,"1",3
"6689","2009","500506","9","crucifer",2,"1",3
"6690","2009","500506","10","crucifer",2,"1",3
"6691","2009","500508","1","crucifer",2,"1",3
"6692","2009","500508","2","crucifer",2,"1",3
"6693","2009","500508","3","crucifer",2,"1",3
"6694","2009","500508","4","crucifer",2,"1",3
"6695","2009","500508","5","crucifer",2,"1",3
"6696","2009","500508","6","crucifer",2,"1",3
"6697","2009","500508","7","crucifer",2,"1",3
"6698","2009","500508","8","crucifer",2,"1",3
"6699","2009","500508","9","crucifer",2,"1",3
"6700","2009","500508","10","crucifer",2,"1",3
"6701","2009","500513","1","crucifer",0,"0",3
"6702","2009","500513","2","crucifer",0,"0",3
"6703","2009","500513","3","crucifer",0,"0",3
"6704","2009","500513","4","crucifer",0,"0",3
"6705","2009","500513","5","crucifer",0,"0",3
"6706","2009","500513","6","crucifer",0,"0",3
"6707","2009","500513","7","crucifer",0,"0",3
"6708","2009","500513","8","crucifer",0,"0",3
"6709","2009","500513","9","crucifer",0,"0",3
"6710","2009","500513","10","crucifer",0,"0",3
"6711","2009","500515","1","crucifer",1,"1",3
"6712","2009","500515","2","crucifer",1,"1",3
"6713","2009","500515","3","crucifer",1,"1",3
"6714","2009","500515","4","crucifer",0,"0",3
"6715","2009","500515","5","crucifer",1,"1",3
"6716","2009","500515","6","crucifer",0,"0",3
"6717","2009","500515","7","crucifer",1,"1",3
"6718","2009","500515","8","crucifer",1,"1",3
"6719","2009","500515","9","crucifer",1,"1",3
"6720","2009","500515","10","crucifer",1,"1",3
"6721","2009","500517","1","crucifer",1,"1",3
"6722","2009","500517","2","crucifer",1,"1",3
"6723","2009","500517","3","crucifer",1,"1",3
"6724","2009","500517","4","crucifer",1,"1",3
"6725","2009","500517","5","crucifer",1,"1",3
"6726","2009","500517","6","crucifer",1,"1",3
"6727","2009","500517","7","crucifer",1,"1",3
"6728","2009","500517","8","crucifer",0,"0",3
"6729","2009","500517","9","crucifer",1,"1",3
"6730","2009","500517","10","crucifer",1,"1",3
"6731","2009","500518","1","crucifer",3,"1",3
"6732","2009","500518","2","crucifer",2,"1",3
"6733","2009","500518","3","crucifer",2,"1",3
"6734","2009","500518","4","crucifer",2,"1",3
"6735","2009","500518","5","crucifer",2,"1",3
"6736","2009","500518","6","crucifer",2,"1",3
"6737","2009","500518","7","crucifer",2,"1",3
"6738","2009","500518","8","crucifer",2,"1",3
"6739","2009","500518","9","crucifer",2,"1",3
"6740","2009","500518","10","crucifer",2,"1",3
"6741","2009","500521","1","crucifer",1,"1",3
"6742","2009","500521","2","crucifer",0,"0",3
"6743","2009","500521","3","crucifer",0,"0",3
"6744","2009","500521","4","crucifer",0,"0",3
"6745","2009","500521","5","crucifer",0,"0",3
"6746","2009","500521","6","crucifer",0,"0",3
"6747","2009","500521","7","crucifer",0,"0",3
"6748","2009","500521","8","crucifer",0,"0",3
"6749","2009","500521","9","crucifer",0,"0",3
"6750","2009","500521","10","crucifer",0,"0",3
"6751","2009","500523","1","crucifer",1,"1",3
"6752","2009","500523","2","crucifer",2,"1",3
"6753","2009","500523","3","crucifer",0,"0",3
"6754","2009","500523","4","crucifer",1,"1",3
"6755","2009","500523","5","crucifer",0,"0",3
"6756","2009","500523","6","crucifer",1,"1",3
"6757","2009","500523","7","crucifer",1,"1",3
"6758","2009","500523","8","crucifer",0,"0",3
"6759","2009","500523","9","crucifer",0,"0",3
"6760","2009","500523","10","crucifer",0,"0",3
"6761","2009","500524","1","crucifer",1,"1",3
"6762","2009","500524","2","crucifer",1,"1",3
"6763","2009","500524","3","crucifer",1,"1",3
"6764","2009","500524","4","crucifer",1,"1",3
"6765","2009","500524","5","crucifer",1,"1",3
"6766","2009","500524","6","crucifer",1,"1",3
"6767","2009","500524","7","crucifer",2,"1",3
"6768","2009","500524","8","crucifer",1,"1",3
"6769","2009","500524","9","crucifer",1,"1",3
"6770","2009","500524","10","crucifer",1,"1",3
"6771","2009","500527","1","crucifer",0,"0",3
"6772","2009","500527","2","crucifer",0,"0",3
"6773","2009","500527","3","crucifer",0,"0",3
"6774","2009","500527","4","crucifer",0,"0",3
"6775","2009","500527","5","crucifer",0,"0",3
"6776","2009","500527","6","crucifer",0,"0",3
"6777","2009","500527","7","crucifer",0,"0",3
"6778","2009","500527","8","crucifer",0,"0",3
"6779","2009","500527","9","crucifer",0,"0",3
"6780","2009","500527","10","crucifer",0,"0",3
"6781","2009","500528","1","crucifer",0,"0",3
"6782","2009","500528","2","crucifer",0,"0",3
"6783","2009","500528","3","crucifer",0,"0",3
"6784","2009","500528","4","crucifer",0,"0",3
"6785","2009","500528","5","crucifer",0,"0",3
"6786","2009","500528","6","crucifer",0,"0",3
"6787","2009","500528","7","crucifer",0,"0",3
"6788","2009","500528","8","crucifer",0,"0",3
"6789","2009","500528","9","crucifer",0,"0",3
"6790","2009","500528","10","crucifer",0,"0",3
"6791","2009","500530","1","crucifer",2,"1",3
"6792","2009","500530","2","crucifer",2,"1",3
"6793","2009","500530","3","crucifer",2,"1",3
"6794","2009","500530","4","crucifer",2,"1",3
"6795","2009","500530","5","crucifer",0,"0",3
